,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RmRedundant__redundant,param_clipper__factor,param_lightgbm__bagging_fraction,param_lightgbm__learning_rate,param_lightgbm__min_data_in_leaf,param_lightgbm__n_estimators,param_lightgbm__num_leaves,param_poly__polynom__degree,param_poly__quad__degree,params,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAPE,split1_test_MAPE,split2_test_MAPE,mean_test_MAPE,std_test_MAPE,rank_test_MAPE,split0_test_MAE,split1_test_MAE,split2_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE
41,0.15334431330362955,0.035277803663337104,0.018445332845052082,0.0009113619410618744,1,1.5,0.7,0.1,10,200,15,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-35.93325492992372,-31.851735631907513,-61.3747825862939,-43.05325771604171,13.061990790673825,47,-150611064384202.5,-8902109158919.658,-5706610055095.837,-55073261199406.0,67568023411785.15,87,-23.419349055386952,-20.933636007385,-36.12313042786033,-26.82537183021076,6.6523644189805005,53
42,0.12877265612284342,0.007364253558971157,0.01643991470336914,0.0004315564641477258,1,1.5,0.7,0.1,10,200,15,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-36.97865477365133,-29.58480474444027,-63.0803377927777,-43.2145991036231,14.367856133581576,51,-66510983538679.22,-11328858420586.3,-5768125629833.769,-27869322529699.76,27417924932936.355,31,-23.205194903019745,-19.073627017935983,-36.88437568997706,-26.387732536977598,7.6114869948134665,21
43,0.17036310831705728,0.044784734313676765,0.01932946840922038,0.0008544480224508445,1,1.5,0.7,0.1,10,200,15,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-35.93325492992372,-31.851735631907513,-61.3747825862939,-43.05325771604171,13.061990790673825,47,-150611064384202.5,-8902109158919.658,-5706610055095.837,-55073261199406.0,67568023411785.15,87,-23.419349055386952,-20.933636007385,-36.12313042786033,-26.82537183021076,6.6523644189805005,53
44,0.34172217051188153,0.0350285032320841,0.03169862429300944,0.0014399328503139572,1,1.5,0.7,0.1,10,200,100,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-41.330554936308744,-31.55677629698086,-62.6209994780853,-45.1694435704583,12.969176019069693,85,-67519568798159.61,-10535930147425.082,-5075287716888.643,-27710262220824.44,28237567430224.81,29,-25.219310039295095,-19.489242656054707,-35.73973150394611,-26.816094733098637,6.72963039934263,51
45,0.44103137652079266,0.0466579762735792,0.03357291221618652,0.0011572382169674766,1,1.5,0.7,0.1,10,200,100,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-42.64381050883429,-33.01426361454512,-61.22940849941758,-45.629160874265665,11.71061734273282,95,-66781787113963.266,-2351973736327.8965,-5846857421702.041,-24993539423997.734,29583179756318.8,11,-25.506184439697737,-20.85738772761453,-35.50074161479579,-27.288104594036025,6.109467125897554,77
46,0.39594308535257977,0.07253528670428072,0.03130038579305013,0.0018442925687848612,1,1.5,0.7,0.1,10,200,100,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-41.330554936308744,-31.55677629698086,-62.6209994780853,-45.1694435704583,12.969176019069693,85,-67519568798159.61,-10535930147425.082,-5075287716888.643,-27710262220824.44,28237567430224.81,29,-25.219310039295095,-19.489242656054707,-35.73973150394611,-26.816094733098637,6.72963039934263,51
47,0.4819366931915283,0.06011946189703069,0.033352057139078774,0.0005078488234056272,1,1.5,0.7,0.1,10,200,100,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-42.64381050883429,-33.01426361454512,-61.22940849941758,-45.629160874265665,11.71061734273282,95,-66781787113963.266,-2351973736327.8965,-5846857421702.041,-24993539423997.734,29583179756318.8,11,-25.506184439697737,-20.85738772761453,-35.50074161479579,-27.288104594036025,6.109467125897554,77
48,0.07587011655171712,0.014229620370541804,0.012929677963256836,0.0010315867646707416,0.7,1.5,0.7,0.1,,100,10,1,1,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-43.7811189422092,-28.54153540312566,-55.077907347320924,-42.46685389755192,10.873215668049458,21,-99883756761386.77,-9553805735375.637,-7100734911903.619,-38846099136222.01,43171758711696.14,65,-28.462061536543228,-18.44087117372894,-33.18522030664962,-26.696051005640594,6.147522684507906,43
49,0.11842934290568034,0.016374865112741537,0.012575785319010416,0.0007930814601664969,0.7,1.5,0.7,0.1,,100,10,1,2,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-43.88331777492004,-28.926757796020365,-56.672397919378355,-43.16082449677291,11.338625250780304,49,-156032812223236.0,-12290566189064.787,-7433786031905.112,-58585721481401.97,68934020139595.19,89,-29.864895603257974,-18.56676960333151,-34.18821876324184,-27.53996132327711,6.585914667864461,85
50,0.08031900723775227,0.016404263564765167,0.01237328847249349,0.0005605674705712313,0.7,1.5,0.7,0.1,,100,10,3,1,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-43.7811189422092,-28.54153540312566,-55.077907347320924,-42.46685389755192,10.873215668049458,21,-99883756761386.77,-9553805735375.637,-7100734911903.619,-38846099136222.01,43171758711696.14,65,-28.462061536543228,-18.44087117372894,-33.18522030664962,-26.696051005640594,6.147522684507906,43
